Compte;libellé;sens;Numéro Agence SCE
311200020000;CREDIT A L'HABITAT M.T SAINS>3ANS<OU= 4 ANS;DEBIT;9
311200030000;CREDIT A L'HABITAT M.T SAINS>4 ANS<OU= 5 ANS;DEBIT;9
311200040000;CREDIT A L'HABITAT M.T SAINS> 5ANS< 10 ANS;DEBIT;9
311300010000;CREDIT A L'EQUIPE. M.T SAINS>2ANS<OU= 3ANS;DEBIT;9
311300020000;CREDIT A L'EQUIPE. M.T SAINS>3ANS<OU= 4 ANS;DEBIT;9
311300030000;CREDIT A L'EQUIPE. M.T SAINS>4 ANS<OU= 5 ANS;DEBIT;9
311300040000;CREDIT A L'EQUIPE. M.T SAINS> 5ANS< 10 ANS;DEBIT;9
311500010000;CREDIT CONSO. M.T SAINS>2ANS<OU= 3ANS;DEBIT;9
311500020000;CREDIT CONSO. M.T SAINS>3ANS<OU= 4 ANS;DEBIT;9
311500030000;CREDIT CONSO. M.T SAINS>4 ANS<OU= 5 ANS;DEBIT;9
311500040000;CREDIT CONSO. M.T SAINS> 5ANS< 10 ANS;DEBIT;9
311600010000;CREDIT MORAT. OU CONSOL/ETAT M.T SAINS>2ANS<OU= 3A;DEBIT;9
311600020000;CREDIT MORAT. OU CONSOL/ETAT M.T SAINS>3ANS<OU= 4 ;DEBIT;9
311600030000;CREDIT MORAT. OU CONSOL/ETAT M.T SAINS>4 ANS<OU= 5;DEBIT;9
311600040000;CREDIT MORAT. OU CONSOL/ETAT M.T SAINS> 5ANS< 10 A;DEBIT;9
311710000000;C.M.T SAINS NON VENT. REECHEL.;DEBIT;9
311710010000;C.M.T SAINS NON VENT. REECHEL.>2ANS<OU= 3ANS;DEBIT;9
311710020000;C.M.T SAINS NON VENT. REECHEL.>3ANS<OU= 4 ANS;DEBIT;9
311710030000;C.M.T SAINS NON VENT. REECHEL.>4 ANS<OU= 5 ANS;DEBIT;9
311710040000;C.M.T SAINS NON VENT. REECHEL.> 5ANS< 10 ANS;DEBIT;9
311720000000;C.M.T SAINS NON VENT. RESTRUCT.;DEBIT;9
311720010000;C.M.T SAINS NON VENT. RESTRUCT.>2ANS<OU= 3ANS;DEBIT;9
311720020000;C.M.T SAINS NON VENT. RESTRUCT.>3ANS<OU= 4 ANS;DEBIT;9
311720030000;C.M.T SAINS NON VENT. RESTRUCT.>4 ANS<OU= 5 ANS;DEBIT;9
311720040000;C.M.T SAINS NON VENT. RESTRUCT.> 5ANS< 10 ANS;DEBIT;9
311730000000;AUT. C.M.T SAINS NON VENT. CONSOL.;DEBIT;9
311730010000;AUT. C.M.T SAINS NON VENT. CONSOL.>2ANS<OU= 3ANS;DEBIT;9
311730020000;AUT. C.M.T SAINS NON VENT. CONSOL.>3ANS<OU= 4 ANS;DEBIT;9
311730030000;AUT. C.M.T SAINS NON VENT. CONSOL.>4 ANS<OU= 5 ANS;DEBIT;9
311730040000;AUT. C.M.T SAINS NON VENT. CONSOL.> 5ANS< 10 ANS;DEBIT;9
312100010000;CREDIT A L'INVEST.  IMMOB. M.T SENSIB.>2ANS<OU= 3 ;DEBIT;9
312100020000;CREDIT A L'INVEST.  IMMOB. M.T SENSIB.>3 ANS<OU= 4;DEBIT;9
312100030000;CREDIT A L'INVEST.  IMMOB. M.T SENSIB.>4 ANS<OU= 5;DEBIT;9
312100040000;CREDIT A L'INVEST.  IMMOB. M.T SENSIB.>5 ANS<10 AN;DEBIT;9
312200010000;CREDIT A L'HABITAT  M.T SENSIB.>2ANS<OU= 3 ANS;DEBIT;9
312200020000;CREDIT A L'HABITAT  M.T SENSIB.>3 ANS<OU= 4 ANS;DEBIT;9
312200030000;CREDIT A L'HABITAT  M.T SENSIB.>4 ANS<OU= 5 ANS;DEBIT;9
312200040000;CREDIT A L'HABITAT M.T SENSIB.>5 ANS<10 ANS;DEBIT;9
312300010000;CREDIT A L'EQUIPE.  M.T SENSIB.>2ANS<OU= 3 ANS;DEBIT;9
312300020000;CREDIT A L'EQUIPE.  M.T SENSIB.>3 ANS<OU= 4 ANS;DEBIT;9
312300030000;CREDIT A L'EQUIPE.  M.T SENSIB.>4 ANS<OU= 5 ANS;DEBIT;9
312300040000;CREDIT A L'EQUIPE.  M.T SENSIB.>5 ANS<10 ANS;DEBIT;9
312500010000;CREDIT CONSO. M.T SENSIB.>2ANS<OU= 3 ANS;DEBIT;9
312500020000;CREDIT CONSO. M.T SENSIB.>3 ANS<OU= 4 ANS;DEBIT;9
312500030000;CREDIT CONSO. M.T SENSIB.>4 ANS<OU= 5 ANS;DEBIT;9
312500040000;CREDIT CONSO. M.T SENSIB.>5 ANS<10 ANS;DEBIT;9
312600010000;CREDIT MORAT. OU CONSOL/ETAT M.T SENSIB.>2<OU= 3AN;DEBIT;9
312600020000;CREDIT MORAT. OU CONSOL/ETAT M.T SENSIB.>3 <OU=4AN;DEBIT;9
312600030000;CREDIT MORAT. OU CONSOL/ETAT M.T SENSIB.>4 <OU=5AN;DEBIT;9
312600040000;CREDIT MORAT. OU CONSOL/ETAT  M.T SENSIB.>5 ANS<10;DEBIT;9
312710000000;C.MT SENSIB. NON VENT. REECHEL.;DEBIT;9
312710010000;C.MT SENSIB. NON VENT. REECHEL.>2ANS<OU= 3 ANS;DEBIT;9
312710020000;C.MT SENSIB. NON VENT. REECHEL.>3 ANS<OU= 4 ANS;DEBIT;9
312710030000;C.MT SENSIB. NON VENT. REECHEL.>4 ANS<OU= 5 ANS;DEBIT;9
312710040000;C.MT SENSIB. NON VENT. REECHEL.>5 ANS<10 ANS;DEBIT;9
312720000000;C.M.T SENSIB. NON VENT. RESTRUCT.;DEBIT;9
312720010000;C.M.T SENSIB. NON VENT. RESTRUCT.>2ANS<OU= 3 ANS;DEBIT;9
312720020000;C.M.T SENSIB. NON VENT. RESTRUCT.>3 ANS<OU= 4 ANS;DEBIT;9
312720030000;C.M.T SENSIB. NON VENT. RESTRUCT.>4 ANS<OU= 5 ANS;DEBIT;9
312720040000;C.M.T SENSIB. NON VENT. RESTRUCT.>5 ANS<10 ANS;DEBIT;9
312730000000;AUT. C.M.T SENSIB. NON VENT. CONSOL.;DEBIT;9
312730010000;AUT. C.M.T SENSIB. NON VENT. CONSOL.>2ANS<OU= 3 AN;DEBIT;9
312730020000;AUT. C.M.T SENSIB. NON VENT. CONSOL.>3 ANS<OU= 4 A;DEBIT;9
312730030000;AUT. C.M.T SENSIB. NON VENT. CONSOL.>4 ANS<OU= 5 A;DEBIT;9
312730040000;AUT. C.M.T SENSIB. NON VENT. CONSOL.>5 ANS<10 ANS;DEBIT;9
316_________;CREDIT A LA CONSOMMATION;Débit;9
316000000000;CREDIT CONSOMMAT. MOYEN TERME;DEBIT;9
316100000000;CREDIT A LA CONSOMMAT°M T;DEBIT;9
316110000000;EEFET M.T<ou=1MOIS;DEBIT;9
316120000000;EFFET A M.T >1mois<3MOIS;DEBIT;9
316130000000;EFFET M.T>3MOIS<6MOIS;DEBIT;9
316140000000;EFFETS A M.T >6 MOIS<12MOIS;DEBIT;9
316150000000;EFFETS A M.T>1AN<2ANS;DEBIT;9
316160000000;EEFET A M.T>2ANS;DEBIT;9
316200000000;TRANSIT CREDIT A LA CONSOMAT° M.T;DEBIT;9
318_________;CREANCES RATTACHEES A M T;Débit;9
318100000000;CREANCES RATTACHEES A M.T;DEBIT;9
318100010000;CREANCES RATT/C.M.T SAINS>2ANS<OU= 3ANS;DEBIT;9
318100020000;CREANCES RATT/C.M.T SAINS>3 ANS<OU= 4 ANS;DEBIT;9
318100030000;CREANCES RATT/C.M.T SAINS>4 ANS<OU= 5 ANS;DEBIT;9
318100040000;CREANCES RATT/C.M.T SAINS>5 ANS<10 ANS;DEBIT;9
318200010000;CREANCES RATT/C.M.T SENSIB>2 ANS<OU= 3 ANS;DEBIT;9
318200020000;CREANCES RATT/C.M.T SENSIB>3 ANS<OU= 4 ANS;DEBIT;9
318200030000;CREANCES RATT/C.M.T SENSIB>4 ANS<OU= 5 ANS;DEBIT;9
318200040000;CREANCES RATT/C.M.T SENSIB>5 ANS< 10 ANS;DEBIT;9
32__________;CREDITS A COURT TERME;Débit;9
321_________;CREDIT A CT SAINS;MIXTE;NULL
321200010000;CREDIT TRESORERIE C.T SAINS<OU= 3MOIS;DEBIT;9
321200020000;CREDIT TRESORERIE C.T SAINS>3 MOIS<OU= 6 MOIS;DEBIT;9
321200030000;CREDIT TRESORERIE C.T SAINS>6 MOIS<OU= 1 AN;DEBIT;9
321200040000;CREDIT TRESORERIE C.T SAINS>1 AN<OU= 2 ANS;DEBIT;9
321300010000;CREDIT A L'EQUIPE. C.T SAINS<OU= 3MOIS;DEBIT;9
321300020000;CREDIT A L'EQUIPE. C.T SAINS>3 MOIS<OU= 6 MOIS;DEBIT;9
321300030000;CREDIT A L'EQUIPE. C.T SAINS>6 MOIS<OU= 1 AN;DEBIT;9
321300040000;CREDIT A L'EQUIPE. C.T SAINS>1 AN<OU= 2 ANS;DEBIT;9
3216________;CREDIT A LA CONSOMMATION;MIXTE;NULL
321600000000;CC PERSONNEL;MIXTE;9
321600010000;CREDIT CONSO. C.T SAINS<OU= 3MOIS;DEBIT;9
321600010001;CC PRESIDENT DIRECTEUR GENERAL;MIXTE;9
321600010032;CC MBATCHOU SAMUEL;MIXTE;9
321600010041;CC ABOSSOLO MARTIN;MIXTE;9
321600010063;CC MME TCHATOUANG ANNIE;MIXTE;9
321600010076;CC SIMO JEAN PIERRE;MIXTE;9
321600010091;CC NYA COLETTE;MIXTE;9
321600010148;CC BENGA JEAN;MIXTE;9
321600010151;CC MBIEDA EMMANUEL;MIXTE;9
321600010166;CC FEZEU JEAN;MIXTE;9
321600010169;CC MVOE FOE FELIX;MIXTE;9
321600010170;CC SOULEY IBRAHIM;MIXTE;9
321600010176;CC NSANG ELEUTHERE;MIXTE;9
321600010195;CC PANING MARTIN;MIXTE;9
321600010203;CC DOUNGWA HONORE;MIXTE;9
321600010208;CC MBAHA FERDINAND;MIXTE;9
321600010210;CC AMOUGUI APPOLINAIRE;MIXTE;9
321600010215;CC NJINGA RENE;MIXTE;9
321600010230;CC EKOUO MOUKOUELE;MIXTE;9
321600010235;CC FONKOU BARTHELEMY;MIXTE;9
321600010237;CC DIRECTEUR GENERAL;MIXTE;9
321600010244;CC KOUOTOU AYOUBA;MIXTE;9
321600010245;CC OMGBWA DESIRE;MIXTE;9
321600010246;CC ENGUENE CLAUDE RODOLPH;MIXTE;9
321600010247;CC SABOUM ENGELBERT;MIXTE;9
321600010249;CC MOHAMADOU AWAL;MIXTE;9
321600010253;CC EKOBENA GEORGES;MIXTE;9
321600010256;CC BIWONI JEAN PIERRE;MIXTE;9
321600010258;CC MME EYOUM YVONNE;MIXTE;9
321600010261;CC SALIOU NASER CHAIBOU;MIXTE;9
321600010265;CC TEKAM WABO RODRIGUE;MIXTE;9
321600010267;CC BOUBA MARCEL;MIXTE;9
321600010269;CC ZE AFANDA ARMAND;MIXTE;9
321600010272;CC MONGBET DAM;MIXTE;9
321600010273;CC FOBIA PAUL;MIXTE;9
321600010277;CC MME SIMO NEE KAMSU LEONIE;MIXTE;9
321600010278;CC TCHOMNO RODRIGUE;MIXTE;9
321600010284;CC BOUKAR;MIXTE;9
321600010285;CC SECRETAIRE GENERAL;MIXTE;9
321600010290;CC PANKWE ANNIE;MIXTE;9
321600010291;CC EBOGO GUY RENE NESTOR;MIXTE;9
321600010292;CC NLEND ALBERT;MIXTE;9
321600010294;POUOKAM ADOLPHE;MIXTE;9
321600010295;CC EBOA EDOUBE SERGE CLAUDE;MIXTE;9
321600010297;CC YAI PIERRE FLORIENT;MIXTE;9
321600010298;CC MEFIRE CHOUEBOU;MIXTE;9
321600010299;CC OBIONINA JULIEN GERARD;MIXTE;9
321600010300;CC TCHOUASSI JOSEPH;MIXTE;9
321600010301;CC AFANA ANGAYEBE JOSEPH;MIXTE;9
321600010302;CC KAMGA TISSIE WILLIAM;MIXTE;9
321600010304;CC TANKOUAN NOUAN CHRISTIAN;MIXTE;9
321600010306;CC BOULOUP EVE THEOPHILE;MIXTE;9
321600010307;CC TAKOR EGBE MARTINS;MIXTE;9
321600010309;CC BIDJOKA DIEUDONNE;MIXTE;9
321600010310;CC BELINGA TOUKA ROGER;MIXTE;9
321600010311;CC FOTSO YMELE ANDRE;MIXTE;9
321600010313;CC NADINE FREDY MONDJOUE;MIXTE;9
321600010314;CC GUIBAI ZINAHAD;MIXTE;9
321600010315;CC NUA EFFA NAZARIUS;MIXTE;9
321600010316;CC MOUGNOL A BIDIAS EMMANUEL;MIXTE;9
321600010317;CC BAHIYA NGUIMBUS EDWIN;MIXTE;9
321600010318;CC BILOKO BOBONGO GERVAIS;MIXTE;9
321600010319;CC HENRI HILAIRE EBENDE;MIXTE;9
321600010320;CC TCHAKOUNTE DOUNGWA KRYSTELLE;MIXTE;9
321600010321;CC IRENE NNOKO NKELE;MIXTE;9
321600010322;CC BELINGA FRANCOIS WILLIANS SERT DIEU;MIXTE;9
321600010323;CC BOBO ADAMOU;MIXTE;9
321600010324;CC BOUKAR SAMUEL BLADI;MIXTE;9
321600010325;CC DONGMO BRICE WILSON;MIXTE;9
321600010326;CC LONGCHI SAMA CLAUDE;MIXTE;9
321600010327;CC EMVOUTOU CATHERINE;MIXTE;9
321600010328;CC KITETI NOLA ZACHEE MARTIAL;MIXTE;9
321600010329;SEUNTCHA TCHIKAPA ROLAND MARTIAL;MIXTE;9
321600010330;ETOUNDI PAUL MARIE;MIXTE;9
321600010331;CC NJOUME EWENDE SIMPLICE;MIXTE;9
321600010332;DJEKOUA SANDRINE;MIXTE;9
321600010334;MBA GUY BERTRAND;MIXTE;9
321600010335;MBAPPE EPANDA CHRISTIAN;MIXTE;9
321600010336;CC NLEND THEODORE;MIXTE;9
321600010338;BENGA NGOUME PATRICE;MIXTE;9
321600010339;CC DJUMMO LEANDRE;MIXTE;9
321600010340;CC SADJIO JEANNE D'ARC;MIXTE;9
321600010341;BEYENE ALAIN JEROME;MIXTE;9
321600010342;CC MEKONTCHOU OLIVIER;MIXTE;9
321600010343;CC NNANGA JOELLE CRISTELLA;MIXTE;9
321600010344;CC NGO NLEB GAELLE;MIXTE;9
321600010345;CC ATANGANA NEE MEFO WINNIE;MIXTE;9
321600010346;CC BILOA NTERE SALOME;MIXTE;9
321600010347;CC TEMENA NINA ANGELE;MIXTE;9
321600010348;MOUAFO KAMEGNE FRANCINE;MIXTE;9
321600010353;CC NJAFFA SYLVA;MIXTE;9
321600010354;CC KAYEM TCHUINKAM GRACE;MIXTE;9
321600010356;CC NOUMBONE FRANCOIS;MIXTE;9
321600010357;CC DJAH NEE KOUTANE SANDRINE;MIXTE;9
321600010358;CC NGA EBOKO ARMELLE NEE MENGATA;MIXTE;9
321600010359;CC BISSALA DORETTE;MIXTE;9
321600010360;CC ESSOMBA ROLAND;MIXTE;9
321600010361;CC NOUGA ADELE GWLADYS;MIXTE;9
321600010362;CC TCHEUTCHOUA GASSI JOELLE;MIXTE;9
321600010364;GUEMDJO UGUETTE;MIXTE;9
321600010365;CC TCHOCNE SYLVIE RAISSA;MIXTE;9
321600010366;CC TUEGUEM NGAYO YOLANDE;MIXTE;9
321600010367;CC SOPPI MAKA MARTHE;MIXTE;9
321600010368;CC MAKAM KANKO MERCIE;MIXTE;9
321600010371;CC MASSINGFA YAPARA CAROLINE;MIXTE;9
321600010372;CC MOUHTAR MOUSTAPHA;MIXTE;9
321600010374;CC MBESSO YOUSSOUF;MIXTE;9
321600010375;CC DANDE KEIWAYA;MIXTE;9
321600010376;C.C DJONE CHARLOTTE;MIXTE;9
321600010377;CC KUEMBOVE HERMAN;MIXTE;9
321600010378;CC ONANA SIMON PIERRE;MIXTE;9
321600010379;CC MDOUMA DIDIER;MIXTE;9
321600010380;CC FOTSO WADJE MAJOLENE;MIXTE;9
321600010381;CC DEFFO YVES MARCEL;MIXTE;9
321600010382;CC NOUALA WABO LUCIANO;MIXTE;9
321600010383;CC ZANG BELINGA DAVID;MIXTE;9
321600010384;CC NDIFOR NELSON NSOH;MIXTE;9
321600010385;CC ASSENGUE MICHELE;MIXTE;9
321600010386;CC NJILA MAMFRED;MIXTE;9
321600010387;CC MEDJO NINA CAROLE;MIXTE;9
321600010388;CC TCHEGANG NDJANDJA YVETTE;MIXTE;9
321600010389;CC MARIA MOTALE NASALE;MIXTE;9
321600010390;CC MADEBA KANABE MARTHE;MIXTE;9
321600010391;CC AISSATOU HELENE;MIXTE;9
321600010392;CC IKINDO A MATCHAN FLORE;MIXTE;9
321600010393;CC NYAKE CHARLY ESTER;MIXTE;9
321600010394;CC TONTSAP MADELEINE;MIXTE;9
321600010395;CC KEMAYOU YANNICK;MIXTE;9
321600010396;CC KAMGA FOPOUSSI ERIC;MIXTE;9
321600010397;CC TSOGO OBAMA MAURICE;MIXTE;9
321600010398;CC MFOUAPON ALASSA;MIXTE;9
321600010399;CC TAGNE JOSEPH;MIXTE;9
321600010400;CC BILONG YVES STEPHANE;MIXTE;9
321600010401;CC BOGNING CARINE;MIXTE;9
321600010402;CC BATIA BESSALA HERMINE CARENE;MIXTE;9
321600010403;NGOUNOU ANNICK CAROLE;MIXTE;9
321600010404;CC SAWALDA GUIBAVA;MIXTE;9
321600010405;CC MOUTHE BERTRAND OLIVIER;MIXTE;9
321600010406;CC TALOM FOTSO WILLIAM MARTIAL;MIXTE;9
321600010408;CC ATEMKENG ANDRE BERTIN;MIXTE;9
321600010555;CC TCHOUATE LAZARE;MIXTE;9
321600010563;CC MOUNDI JEANINE;MIXTE;9
321600010584;CC BASSOKOMENA PIERRE;MIXTE;9
321600010585;SAFACK TSAGUE ALAIN ;MIXTE;9
321600010586;TOUKAM IRENE;MIXTE;9
321600010587;CC PEDHOM VICTOR;MIXTE;9
321600010588;CC KABIENE PABLO;MIXTE;9
321600010589;CC NDIKUM CLEMENT;DEBIT;9
321600010590;CC KAMGA NEE MAGNE TOGUEU ;DEBIT;9
321600010592;CC BALEMAKEN ALICE;DEBIT;9
321600010593;CC MBALLA AMBELLA PIERRE ;DEBIT;9
321600010594;CC FOTSING NEMBOUE LOIC;DEBIT;9
321600010595;CC DJIOTSOP STANILAS;DEBIT;9
321600010596;CC MBREKA IBRAHIM;MIXTE;9
321600010597;CC ABENENA OYONG SOLANGE;MIXTE;9
321600010598;CC TOGUO WABO LEO STEVE;MIXTE;9
321600010600;CC EOCK GERTRUDE MANUELLA;MIXTE;9
321600010601;ALANA BELLA GERMAINE;MIXTE;9
321600010602;DTIMA NYOUMBI AURELIE;MIXTE;9
321600010603;NKANA ZAMBO MYRIALM L.;MIXTE;9
321600010604;KARABOUK LUCIEN;MIXTE;9
321600010605;CC NYASSI CELESTIN;MIXTE;9
321600010606;HEUYA KOUMTOUDJI ALBAN;MIXTE;9
321600010607;GWABAP DJUIKWA EPSE WADEM;MIXTE;9
321600010608;MVONDO EBODE ADALBERT;MIXTE;9
321600010609;TAMBOUG CYRILLE STEPHANE;MIXTE;9
321600010610;FOKO TAMOU CARINE;MIXTE;9
321600010611;CC NGADENA SERVERIN;MIXTE;9
321600010616;CC NGUEMO ANATOLE;MIXTE;9
321600020000;CREDIT CONSO. C.T SAINS>3 MOIS<OU= 6 MOIS;DEBIT;9
321600030000;CREDIT CONSO. C.T SAINS>6 MOIS<OU= 1 AN;DEBIT;9
321600030100;PRET SCOLAIRE PERSONNEL;MIXTE;9
321600040000;CREDIT CONSO. C.T SAINS>1 AN<OU= 2 ANS;DEBIT;9
321700010000;REGULARISATION CPTE PERSONNEL EMPLOYES;MIXTE;9
321710000000;C.C.T SAINS NON VENT. REECHEL.;DEBIT;9
321710010000;C.C.T SAINS NON VENT. REECHEL.<OU= 3MOIS;DEBIT;9
321710020000;C.C.T SAINS NON VENT. REECHEL.>3 MOIS<OU= 6 MOIS;DEBIT;9
321710030000;C.C.T SAINS NON VENT. REECHEL.>6 MOIS<OU= 1 AN;DEBIT;9
321710040000;C.C.T SAINS NON VENT. REECHEL.>1 AN<OU= 2 ANS;DEBIT;9
321720000000;C.C.T SAINS NON VENT. RESTRUCT.;DEBIT;9
321720010000;C.C.T SAINS NON VENT. RESTRUCT.<OU= 3MOIS;DEBIT;9
321720020000;C.C.T SAINS NON VENT. RESTRUCT.>3 MOIS<OU= 6 MOIS;DEBIT;9
321720030000;C.C.T SAINS NON VENT. RESTRUCT.>6 MOIS<OU= 1 AN;DEBIT;9
321720040000;C.C.T SAINS NON VENT. RESTRUCT.>1 AN<OU= 2 ANS;DEBIT;9
321730000000;AUT. C.C.T SAINS NON VENT. CONSOL.;DEBIT;9
321730010000;AUT. C.C.T SAINS NON VENT. CONSOL.<OU= 3MOIS;DEBIT;9
321730020000;AUT. C.C.T SAINS NON VENT. CONSOL.>3 MOIS<OU= 6 MO;DEBIT;9
321730030000;AUT. C.C.T SAINS NON VENT. CONSOL.>6 MOIS<OU= 1 AN;DEBIT;9
321730040000;AUT. C.C.T SAINS NON VENT. CONSOL.>1 AN<OU= 2 ANS;DEBIT;9
322000000000;CREDIT A CT SENSIBLES;DEBIT;9
322200010000;CREDIT TRESORERIE C.T SENSIB<OU= 3 MOIS;DEBIT;9
322200020000;CREDIT TRESORERIE C.T SENSIB>3 MOIS<OU= 6 MOIS;DEBIT;9
322200030000;CREDIT TRESORERIE C.T SENSIB>6 MOIS<OU= 1 AN;DEBIT;9
322200040000;CREDIT TRESORERIE C.T SENSIB>1 AN<OU= 2 ANS;DEBIT;9
322300010000;CREDIT A L'EQUIPE.  C.T SENSIB<OU= 3 MOIS;DEBIT;9
322300020000;CREDIT A L'EQUIPE.  C.T SENSIB>3 MOIS<OU= 6 MOIS;DEBIT;9
322300030000;CREDIT A L'EQUIPE.  C.T SENSIB>6 MOIS<OU= 1 AN;DEBIT;9
322300040000;CREDIT A L'EQUIPE.  C.T SENSIB>1 AN<OU= 2 ANS;DEBIT;9
322600010000;CREDIT CONSO. C.T SENSIB<OU= 3 MOIS;DEBIT;9
322600020000;CREDIT CONSO. C.T SENSIB>3 MOIS<OU= 6 MOIS;DEBIT;9
322600030000;CREDIT CONSO. C.T SENSIB>6 MOIS<OU= 1 AN;DEBIT;9
322600040000;CREDIT CONSO. C.T SENSIB>1 AN<OU= 2 ANS;DEBIT;9
322710000000;C.C.T SENSIB. NON VENT. REECHEL.;DEBIT;9
322710010000;C.C.T SENSIB. NON VENT. REECHEL.<OU= 3 MOIS;DEBIT;9
322710020000;C.C.T SENSIB. NON VENT. REECHEL.>3 MOIS<OU= 6 MOIS;DEBIT;9
322710030000;C.C.T SENSIB. NON VENT. REECHEL.>6 MOIS<OU= 1 AN;DEBIT;9
322710040000;C.C.T SENSIB. NON VENT. REECHEL.>1 AN<OU= 2 ANS;DEBIT;9
322720000000;C.C.T SENSIB. NON VENT. RESTRUCT.;DEBIT;9
322720010000;C.C.T SENSIB. NON VENT. RESTRUCT.<OU= 3 MOIS;DEBIT;9
322720020000;C.C.T SENSIB. NON VENT. RESTRUCT.>3 MOIS<OU= 6 MOI;DEBIT;9
322720030000;C.C.T SENSIB. NON VENT. RESTRUCT.>6 MOIS<OU= 1 AN;DEBIT;9
322720040000;C.C.T SENSIB. NON VENT. RESTRUCT.>1 AN<OU= 2 ANS;DEBIT;9
322730000000;AUT.C.C.T SENSIB. NON VENT. CONSOL.;DEBIT;9
322730010000;AUT.C.C.T SENSIB. NON VENT. CONSOL.<OU= 3 MOIS;DEBIT;9
322730020000;AUT.C.C.T SENSIB. NON VENT. CONSOL.>3 MOIS<OU= 6 M;DEBIT;9
322730030000;AUT.C.C.T SENSIB. NON VENT. CONSOL.>6 MOIS<OU= 1 A;DEBIT;9
322730040000;AUT.C.C.T SENSIB. NON VENT. CONSOL.>1 AN<OU= 2 ANS;DEBIT;9
326_________;CREDIT A LA CONSOMMATION;Débit;9
3260________;PORTEFEUILLE;MIXTE;NULL
326000000000;CREDIT CONSOMMAT. COURT TERME;DEBIT;9
326000000100;REFONTE JANVIER;DEBIT;9
326000000200;REFONTE FEVRIER;DEBIT;9
326000000300;REFONTE MARS;DEBIT;9
326000000400;REFONTE AVRIL;DEBIT;9
326000000500;REFONTE MAI;DEBIT;9
326000000600;REFONTE JUIN;DEBIT;9
326000000700;REFONTE JUILLET;DEBIT;9
326000000800;REFONTE AOUT;DEBIT;9
326000000900;REFONTE SEPTEMBRE;DEBIT;9
326000001000;REFONTE OCTOBRE;DEBIT;9
326000001100;REFONTE NOVEMBRE;DEBIT;9
326000001200;REFONTE DECEMBRE;DEBIT;9
326010000000;REFONTE JANVIER;DEBIT;9
326020000000;TRANSIT CREDIT A LA CONSOMMAT° CT;DEBIT;9
326030000000;REFONTE MARS ;DEBIT;9
326040000000;REFONTE AVRIL;DEBIT;9
326050000000;REFONTE MAI;DEBIT;9
326060000000;REFONTE JUIN;DEBIT;9
326070000000;REFONTE JUILLET;DEBIT;9
326080000000;REFONTE AOUT;DEBIT;9
326090000000;REFONTE SEPTEMBRE;DEBIT;9
3261________;PORTEFEUILLE ;Débit;9
326100000000;CREDIT A LA CONSOM.A C.T;DEBIT;9
326101000000;TRANSFERT PORTEFEUILLE;DEBIT;9
326102000000;TRANSIT REFONTE;DEBIT;9
326110000000;EFFETS A <= 1 MOIS;DEBIT;9
326120000000;EFFETS>1 MOIS<= 3 mois;DEBIT;9
326130000000;EFFETS > 3MOIS <= 6 Mois;DEBIT;9
326140000000;EFFETS >6 MOIS<=1 AN;DEBIT;9
326150000000;EFFETS > 1 AN <= 2 ANS;DEBIT;9
326160000000;EFFETS > 2 AN <= 5 ANS;DEBIT;9
3262________;CLIENTS ET DEBIT.DIVERS;Débit;9
326210000000;CLIENTS DIVERS;DEBIT;9
326211000000;CLIENTS CPTE A REGULARISER;DEBIT;9
326212000000;CLTS AVCE/ASS & DEPÖT DE GARAN A REGULARISER;DEBIT;9
326213000000;VENTE SUR TROIS MOIS AU PLUS;DEBIT;9
326220000000;TRANSIT CLIENT DECEDE;DEBIT;9
3263________;PRETS SCOLAIRES PERSONNEL;MIXTE;9
326300000000;PRET SCOLAIRE PERSONNEL;MIXTE;9
326300000001;CC PRESIDENT DIRECTEUR GENERAL;MIXTE;9
326300000031;CC KOUAGNIA ROSE;MIXTE;9
326300000032;CC MBATCHOU SAMUEL;MIXTE;9
326300000041;CC ABOSSOLO MARTIN;MIXTE;9
326300000046;CC MINKOULOU MARIE CHANTAL;MIXTE;9
326300000056;CC YETNA KODY JACQUES;MIXTE;9
326300000063;CC MME TCHATOUANG ANNIE;MIXTE;9
326300000074;CC ATEBA SOPHIE;MIXTE;9
326300000076;CC SIMO JEAN PIERRE;MIXTE;9
326300000091;CC NYA COLETTE;MIXTE;9
326300000148;CC BENGA JEAN;MIXTE;9
326300000149;CC NGUEMZI RENE;MIXTE;9
326300000151;CC MBIEDA EMMANUEL;MIXTE;9
326300000166;CC FEZEU JEAN;MIXTE;9
326300000169;CC MVOE FOE FELIX;MIXTE;9
326300000170;CC SOULEY IBRAHIM;MIXTE;9
326300000176;CC NSANG ELEUTHERE;MIXTE;9
326300000195;CC PANING MARTIN;MIXTE;9
326300000203;CC DOUNGWA HONORE;MIXTE;9
326300000208;CC MBAHA FERDINAND;MIXTE;9
326300000209;CC NYAKONG HONORE;MIXTE;9
326300000210;CC AMOUGUI APPOLINAIRE;MIXTE;9
326300000215;CC NJINGA RENE;MIXTE;9
326300000230;CC EKOUO MOUKOUELE;MIXTE;9
326300000232;CC AYENE AYISSI;MIXTE;9
326300000235;CC FONKOU BARTHELEMY;MIXTE;9
326300000237;CC DIRECTEUR GENERAL;MIXTE;9
326300000244;CC KOUOTOU AYOUBA;MIXTE;9
326300000245;CC OMGBWA DESIRE;MIXTE;9
326300000246;CC ENGUENE CLAUDE RODOLPH;MIXTE;9
